Date,Open,High,Low,Close,Adj Close,Volume
2019-11-20,12091.620117,12119.820313,12049.429688,12081.509766,12081.509766,57400
2019-11-21,12115.080078,12118.269531,12033.160156,12043.660156,12043.660156,49000
2019-11-22,12064.389648,12064.389648,11961.849609,11995.070313,11995.070313,45100
2019-11-25,12023.860352,12168.969727,12010.400391,12158.280273,12158.280273,47900
2019-11-26,12193.150391,12222.099609,12086.559570,12113.559570,12113.559570,59300
2019-11-27,12157.990234,12195.830078,12136.980469,12183.459961,12183.459961,52100
2019-11-28,12224.349609,12250.379883,12183.759766,12242.580078,12242.580078,65200
2019-11-29,12250.500000,12250.839844,12110.700195,12142.799805,12142.799805,121600
2019-12-02,12210.490234,12215.120117,12109.580078,12133.190430,12133.190430,66900
2019-12-03,12152.490234,12157.990234,12030.419922,12063.709961,12063.709961,107500
2019-12-04,12046.490234,12124.759766,12011.290039,12115.490234,12115.490234,73900
2019-12-05,12153.250000,12156.429688,12066.490234,12082.679688,12082.679688,51400
2019-12-06,12128.750000,12128.750000,11944.709961,11973.639648,11973.639648,53800
2019-12-09,12004.190430,12036.400391,11939.780273,11989.120117,11989.120117,50000
2019-12-10,12015.450195,12015.450195,11889.240234,11898.269531,11898.269531,50300
2019-12-11,11916.299805,11964.089844,11875.009766,11950.769531,11950.769531,75500
2019-12-12,11995.440430,12055.629883,11980.780273,12019.910156,12019.910156,60800
2019-12-13,12069.089844,12154.059570,12064.559570,12141.860352,12141.860352,49200
2019-12-16,12186.349609,12190.519531,12100.410156,12105.719727,12105.719727,40400
2019-12-17,12138.690430,12231.669922,12123.809570,12216.830078,12216.830078,33800
2019-12-18,12251.780273,12283.019531,12210.709961,12268.639648,12268.639648,37400
2019-12-19,12274.259766,12309.769531,12239.129883,12298.650391,12298.650391,46300
2019-12-20,12317.870117,12336.280273,12299.509766,12319.530273,12319.530273,58600
2019-12-23,12291.959961,12338.450195,12262.530273,12311.080078,12311.080078,46100
2019-12-24,12325.730469,12331.860352,12256.929688,12266.669922,12266.669922,29300
2019-12-26,12290.200195,12290.200195,12182.809570,12190.400391,12190.400391,32800
2019-12-27,12226.049805,12320.080078,12221.599609,12310.000000,12310.000000,31200
2019-12-30,12341.669922,12353.169922,12281.049805,12318.929688,12318.929688,25900
2019-12-31,12331.919922,12332.019531,12218.589844,12236.190430,12236.190430,28600
2020-01-01,null,null,null,null,null,null
2020-01-02,12263.860352,12363.879883,12260.320313,12357.769531,12357.769531,31300
2020-01-03,12358.370117,12358.790039,12268.839844,12302.379883,12302.379883,32100
2020-01-06,12276.040039,12276.040039,12044.040039,12061.120117,12061.120117,30700
2020-01-07,12148.750000,12228.280273,12078.650391,12121.530273,12121.530273,33900
2020-01-08,12037.469727,12113.830078,11999.849609,12101.299805,12101.299805,39200
2020-01-09,12218.200195,12302.799805,12210.320313,12294.530273,12294.530273,37800
2020-01-10,12327.950195,12388.879883,12293.240234,12335.440430,12335.440430,57200
2020-01-13,12384.679688,12417.389648,12370.830078,12412.200195,12412.200195,38300
2020-01-14,12425.370117,12458.450195,12394.879883,12448.120117,12448.120117,48000
2020-01-15,12453.160156,12453.160156,12373.110352,12439.330078,12439.330078,45900
2020-01-16,12461.230469,12490.040039,12417.450195,12453.440430,12453.440430,28300
2020-01-17,12450.009766,12487.480469,12421.860352,12455.780273,12455.780273,29600
2020-01-20,12534.540039,12536.110352,12328.500000,12333.879883,12333.879883,30400
2020-01-21,12323.879883,12342.719727,12273.530273,12281.790039,12281.790039,29500
2020-01-22,12315.719727,12337.169922,12209.620117,12224.610352,12224.610352,27300
2020-01-23,12243.339844,12318.610352,12218.290039,12310.900391,12310.900391,38700
2020-01-24,12311.860352,12408.669922,12282.150391,12382.169922,12382.169922,38400
2020-01-27,12356.910156,12361.820313,12248.030273,12258.349609,12258.349609,26700
2020-01-28,12298.740234,12306.509766,12171.639648,12198.269531,12198.269531,26900
2020-01-29,12245.790039,12314.179688,12245.790039,12278.240234,12278.240234,27600
2020-01-30,12326.809570,12326.809570,12146.459961,12167.070313,12167.070313,30300
2020-01-31,12235.669922,12236.919922,12068.719727,12082.990234,12082.990234,37000
2020-02-03,11769.379883,11868.120117,11723.690430,11823.940430,11823.940430,37800
2020-02-04,11914.099609,12093.700195,11899.879883,12086.080078,12086.080078,44100
2020-02-05,12130.500000,12216.959961,12070.240234,12208.889648,12208.889648,56500
2020-02-06,12235.150391,12295.910156,12206.320313,12271.400391,12271.400391,48100
2020-02-07,12296.080078,12296.080078,12220.540039,12245.440430,12245.440430,42500
2020-02-10,12257.459961,12258.610352,12138.019531,12176.269531,12176.269531,39800
2020-02-11,12233.009766,12308.049805,12228.440430,12236.179688,12236.179688,31500
2020-02-12,12272.950195,12351.950195,12272.849609,12313.980469,12313.980469,34700
2020-02-13,12351.650391,12351.669922,12254.480469,12286.919922,12286.919922,31800
2020-02-14,12298.400391,12356.820313,12197.830078,12215.129883,12215.129883,33400
2020-02-17,12238.360352,12252.580078,12127.230469,12134.000000,12134.000000,28200
2020-02-18,12132.030273,12132.030273,11991.509766,12081.929688,12081.929688,43500
2020-02-19,12150.639648,12235.209961,12137.830078,12226.790039,12226.790039,31500
2020-02-20,12235.759766,12270.639648,12187.120117,12194.910156,12194.910156,100
2020-02-24,12161.990234,12161.990234,11923.129883,11941.070313,11941.070313,100
2020-02-25,11985.019531,12001.830078,11885.830078,11903.009766,11903.009766,100
2020-02-26,11875.679688,11887.669922,11742.240234,11777.280273,11777.280273,100
2020-02-27,11794.700195,11794.700195,11633.620117,11729.589844,11729.589844,100
2020-02-28,11539.190430,11539.190430,11268.309570,11292.679688,11292.679688,100
2020-03-02,11472.509766,11541.360352,11138.490234,11238.009766,11238.009766,100
2020-03-03,11337.650391,11454.070313,11263.769531,11421.330078,11421.330078,100
2020-03-04,11450.730469,11468.549805,11189.389648,11358.320313,11358.320313,100
2020-03-05,11414.679688,11497.910156,11353.940430,11379.839844,11379.839844,100
2020-03-06,11111.669922,11142.179688,10939.320313,11098.959961,11098.959961,200
2020-03-09,10926.549805,10926.549805,10418.200195,10550.179688,10550.179688,100
2020-03-11,10517.669922,10650.690430,10449.059570,10549.730469,10549.730469,100
2020-03-12,10197.709961,10197.709961,9599.110352,9677.349609,9677.349609,100
2020-03-13,9226.400391,10224.410156,8682.790039,10039.469727,10039.469727,100
2020-03-16,9774.360352,9774.360352,9267.490234,9298.469727,9298.469727,100
2020-03-17,9350.669922,9512.809570,9040.839844,9089.400391,9089.400391,100
2020-03-18,9208.500000,9245.240234,8535.950195,8595.440430,8595.440430,100
2020-03-19,8274.830078,8677.889648,7951.770020,8363.610352,8363.610352,100
2020-03-20,8421.209961,8966.990234,8281.830078,8827.110352,8827.110352,100
2020-03-23,8203.969727,8246.349609,7658.939941,7683.089844,7683.089844,100
2020-03-24,7972.859863,8089.189941,7588.580078,7866.160156,7866.160156,100
2020-03-25,7810.279785,8401.179688,7778.189941,8343.219727,8343.219727,200
2020-03-26,8496.209961,8792.610352,8348.580078,8730.919922,8730.919922,100
2020-03-27,8958.929688,9083.570313,8561.969727,8692.799805,8692.799805,200
2020-03-30,8546.690430,8619.000000,8314.629883,8355.559570,8355.559570,100
2020-03-31,8594.250000,8742.730469,8425.000000,8668.980469,8668.980469,100
2020-04-01,8692.070313,8692.080078,8294.669922,8347.450195,8347.450195,100
2020-04-03,8436.860352,8443.290039,8156.589844,8179.939941,8179.939941,100
2020-04-07,8532.450195,8895.030273,8448.709961,8873.879883,8873.879883,100
2020-04-08,8791.400391,9228.870117,8746.679688,8857.669922,8857.669922,100
2020-04-09,9046.719727,9238.009766,9023.889648,9221.360352,9221.360352,100
2020-04-13,9243.969727,9243.969727,9021.139648,9107.740234,9107.740234,100
2020-04-15,9261.740234,9384.540039,9014.370117,9066.570313,9066.570313,100
2020-04-16,9000.459961,9198.480469,8963.629883,9146.570313,9146.570313,100
2020-04-17,9437.030273,9457.969727,9232.650391,9403.809570,9403.809570,100
2020-04-20,9534.759766,9535.240234,9369.360352,9395.549805,9395.549805,100
2020-04-21,9186.250000,9186.250000,9058.790039,9117.629883,9117.629883,100
2020-04-22,9173.769531,9333.750000,9077.879883,9318.169922,9318.169922,100
2020-04-23,9399.559570,9465.009766,9312.400391,9430.669922,9430.669922,100
2020-04-24,9319.769531,9407.809570,9257.580078,9267.780273,9267.780273,100
2020-04-27,9369.929688,9485.709961,9368.200195,9403.740234,9403.740234,100
2020-04-28,9508.799805,9521.589844,9375.940430,9490.490234,9490.490234,100
2020-04-29,9554.209961,9695.700195,9512.400391,9652.769531,9652.769531,100
2020-04-30,9836.660156,9973.049805,9830.959961,9951.250000,9951.250000,100
2020-05-04,9688.940430,9688.940430,9369.929688,9392.990234,9392.990234,100
2020-05-05,9528.959961,9556.769531,9290.490234,9305.339844,9305.339844,100
2020-05-06,9339.160156,9434.679688,9209.469727,9375.230469,9375.230469,100
2020-05-07,9370.019531,9384.769531,9283.849609,9298.509766,9298.509766,100
2020-05-08,9474.990234,9477.429688,9344.929688,9356.929688,9356.929688,100
2020-05-11,9470.879883,9542.500000,9342.860352,9360.250000,9360.250000,100
2020-05-12,9304.290039,9360.080078,9166.799805,9315.320313,9315.320313,100
2020-05-13,9727.110352,9727.919922,9460.860352,9495.330078,9495.330078,100
2020-05-14,9357.530273,9410.959961,9256.860352,9280.230469,9280.230469,100
2020-05-15,9328.339844,9328.339844,9187.059570,9263.879883,9263.879883,100
2020-05-18,9310.780273,9310.780273,8929.269531,8943.570313,8943.570313,100
2020-05-19,9068.070313,9143.879883,8973.160156,8996.559570,8996.559570,100
2020-05-20,8989.889648,9204.879883,8989.099609,9185.179688,9185.179688,100
2020-05-21,9214.799805,9297.070313,9178.250000,9227.950195,9227.950195,100
2020-05-22,9197.009766,9273.509766,9098.190430,9159.290039,9159.290039,100
2020-05-26,9214.759766,9272.450195,9127.700195,9158.690430,9158.690430,200
2020-05-27,9208.080078,9424.929688,9127.240234,9410.799805,9410.799805,100
2020-05-28,9473.570313,9605.740234,9425.290039,9587.639648,9587.639648,100
2020-05-29,9546.110352,9712.759766,9489.919922,9697.900391,9697.900391,100
2020-06-01,9835.169922,10031.610352,9827.139648,9936.370117,9936.370117,100
2020-06-02,9989.480469,10087.419922,9940.839844,10076.299805,10076.299805,100
2020-06-03,10182.410156,10268.929688,10128.230469,10154.330078,10154.330078,100
2020-06-04,10152.570313,10226.900391,10047.910156,10136.370117,10136.370117,100
2020-06-05,10206.530273,10282.299805,10146.269531,10251.639648,10251.639648,100
2020-06-08,10404.530273,10427.480469,10228.950195,10273.120117,10273.120117,100
2020-06-09,10326.120117,10402.169922,10135.179688,10162.700195,10162.700195,100
2020-06-10,10187.459961,10252.400391,10146.459961,10226.230469,10226.230469,100
2020-06-11,10222.700195,10230.469727,10003.599609,10018.440430,10018.440430,100
2020-06-12,9701.639648,10116.580078,9676.900391,10095.639648,10095.639648,100
2020-06-15,10078.599609,10078.599609,9863.519531,9941.339844,9941.339844,100
2020-06-16,10116.669922,10161.820313,9852.450195,10028.549805,10028.549805,100
2020-06-17,9983.709961,10119.709961,9957.009766,10009.080078,10009.080078,100
2020-06-18,9975.129883,10207.169922,9975.129883,10190.580078,10190.580078,100
2020-06-19,10231.549805,10366.190430,10180.740234,10341.910156,10341.910156,100
2020-06-22,10396.639648,10497.900391,10386.700195,10424.440430,10424.440430,100
2020-06-23,10459.150391,10598.759766,10422.769531,10585.580078,10585.580078,200
2020-06-24,10658.969727,10677.139648,10399.089844,10423.500000,10423.500000,100
2020-06-25,10334.240234,10481.610352,10321.049805,10415.929688,10415.929688,100
2020-06-26,10505.889648,10538.400391,10438.599609,10502.480469,10502.480469,100
2020-06-29,10440.740234,10451.879883,10346.269531,10425.000000,10425.000000,100
2020-06-30,10488.769531,10513.910156,10381.540039,10410.759766,10410.759766,100
2020-07-01,10441.099609,10543.240234,10408.769531,10527.660156,10527.660156,100
2020-07-02,10580.339844,10685.309570,10577.790039,10648.429688,10648.429688,100
2020-07-03,10702.280273,10727.450195,10662.910156,10707.559570,10707.559570,100
2020-07-06,10785.459961,10880.429688,10771.080078,10836.820313,10836.820313,100
2020-07-07,10884.700195,10893.599609,10765.490234,10878.570313,10878.570313,100
2020-07-08,10904.660156,10929.389648,10762.099609,10788.889648,10788.889648,100
2020-07-09,10829.669922,10906.910156,10821.370117,10887.969727,10887.969727,100
2020-07-10,10844.580078,10901.870117,10793.530273,10843.660156,10843.660156,100
2020-07-13,10923.490234,10962.150391,10830.129883,10878.290039,10878.290039,100
2020-07-14,10839.660156,10840.709961,10652.830078,10693.120117,10693.120117,100
2020-07-15,10776.509766,10899.719727,10657.030273,10697.230469,10697.230469,100
2020-07-16,10786.669922,10821.070313,10664.990234,10808.120117,10808.120117,100
2020-07-17,10835.139648,11004.400391,10826.370117,10978.620117,10978.620117,100
2020-07-20,11081.889648,11105.940430,11027.469727,11090.719727,11090.719727,100
2020-07-21,11200.959961,11234.360352,11177.870117,11216.450195,11216.450195,100
2020-07-22,11281.839844,11287.400391,11108.440430,11185.719727,11185.719727,100
2020-07-23,11177.559570,11287.309570,11157.759766,11267.700195,11267.700195,100
2020-07-24,11219.259766,11260.059570,11134.809570,11232.509766,11232.509766,100
2020-07-27,11270.780273,11270.780273,11122.660156,11163.280273,11163.280273,100
2020-07-28,11199.400391,11338.559570,11192.209961,11323.780273,11323.780273,100
2020-07-29,11316.490234,11367.339844,11197.599609,11249.500000,11249.500000,100
2020-07-30,11296.990234,11341.400391,11148.480469,11168.320313,11168.320313,100
2020-07-31,11200.360352,11222.570313,11109.900391,11158.959961,11158.959961,100
2020-08-03,11160.530273,11160.780273,10984.870117,10991.480469,10991.480469,100
2020-08-04,11039.660156,11196.009766,11010.799805,11182.959961,11182.959961,100
2020-08-05,11242.410156,11309.889648,11154.679688,11190.950195,11190.950195,100
2020-08-06,11266.169922,11339.280273,11223.019531,11296.440430,11296.440430,100
2020-08-07,11291.169922,11334.169922,11248.110352,11317.509766,11317.509766,100
2020-08-10,11372.519531,11443.969727,11355.660156,11387.929688,11387.929688,100
2020-08-11,11445.650391,11489.019531,11416.719727,11433.169922,11433.169922,100
2020-08-12,11417.000000,11435.660156,11351.820313,11424.000000,11424.000000,100
2020-08-13,11460.759766,11480.379883,11402.790039,11437.519531,11437.519531,100
2020-08-14,11476.790039,11502.209961,11246.040039,11314.160156,11314.160156,100
2020-08-17,11369.209961,11397.519531,11275.410156,11381.940430,11381.940430,100
2020-08-18,11397.360352,11529.459961,11390.639648,11516.179688,11516.179688,100
2020-08-19,11574.450195,11592.799805,11525.629883,11542.719727,11542.719727,100
2020-08-20,11457.870117,11502.509766,11427.809570,11457.559570,11457.559570,100
2020-08-21,11535.049805,11565.419922,11503.099609,11511.480469,11511.480469,100
2020-08-24,11557.169922,11617.990234,11551.750000,11589.500000,11589.500000,100
2020-08-25,11639.679688,11655.580078,11551.219727,11601.089844,11601.089844,100
2020-08-26,11636.809570,11681.459961,11591.429688,11671.259766,11671.259766,100
2020-08-27,11729.330078,11741.240234,11673.839844,11690.139648,11690.139648,100
2020-08-28,11734.570313,11813.009766,11730.919922,11772.450195,11772.450195,100
2020-08-31,11882.799805,11912.459961,11424.799805,11480.919922,11480.919922,100
2020-09-01,11517.660156,11636.509766,11465.889648,11576.190430,11576.190430,100
2020-09-02,11582.900391,11664.190430,11538.639648,11645.339844,11645.339844,100
2020-09-03,11673.089844,11694.959961,11626.610352,11646.650391,11646.650391,100
2020-09-04,11448.400391,11572.120117,11418.410156,11446.309570,11446.309570,100
2020-09-07,11444.490234,11492.320313,11361.019531,11458.400391,11458.400391,100
2020-09-08,11486.669922,11537.969727,11387.410156,11414.540039,11414.540039,100
2020-09-09,11316.620117,11398.940430,11281.259766,11380.540039,11380.540039,100
2020-09-10,11473.360352,11557.809570,11438.469727,11547.240234,11547.240234,100
2020-09-11,11558.879883,11593.620117,11523.089844,11569.339844,11569.339844,100
2020-09-14,11633.129883,11677.400391,11504.879883,11558.179688,11558.179688,100
2020-09-15,11603.160156,11663.040039,11574.799805,11648.509766,11648.509766,100
2020-09-16,11684.709961,11743.250000,11658.019531,11732.070313,11732.070313,100
2020-09-17,11688.599609,11718.759766,11634.650391,11650.480469,11650.480469,100
2020-09-18,11721.150391,11723.440430,11591.219727,11647.169922,11647.169922,100
2020-09-21,11643.570313,11668.820313,11336.629883,11367.759766,11367.759766,100
2020-09-22,11408.959961,11411.660156,11177.019531,11266.679688,11266.679688,100
2020-09-23,11379.299805,11382.690430,11135.240234,11241.969727,11241.969727,100
2020-09-24,11123.589844,11129.410156,10905.320313,10922.349609,10922.349609,100
2020-09-25,11042.549805,11206.309570,10977.860352,11183.759766,11183.759766,100
2020-09-28,11289.660156,11391.320313,11241.040039,11379.059570,11379.059570,100
2020-09-29,11442.940430,11461.309570,11326.660156,11366.730469,11366.730469,100
2020-09-30,11395.030273,11438.200195,11332.639648,11391.750000,11391.750000,100
2020-10-01,11490.629883,11566.339844,11490.629883,11554.379883,11554.379883,100
2020-10-05,11633.330078,11696.650391,11579.700195,11629.129883,11629.129883,100
2020-10-06,11728.040039,11787.639648,11693.480469,11775.469727,11775.469727,100
2020-10-07,11792.820313,11856.080078,11745.940430,11832.790039,11832.790039,100
2020-10-08,11924.120117,11979.469727,11873.200195,11920.360352,11920.360352,100
2020-10-09,11940.440430,12008.019531,11891.370117,11985.509766,11985.509766,100
2020-10-12,12039.700195,12075.580078,11917.410156,11977.240234,11977.240234,100
2020-10-13,11981.500000,12033.759766,11939.940430,11969.490234,11969.490234,100
2020-10-14,11967.990234,12030.309570,11863.639648,12006.900391,12006.900391,100
2020-10-15,12070.450195,12070.450195,11708.269531,11724.139648,11724.139648,100
2020-10-16,11780.719727,11834.200195,11718.469727,11814.589844,11814.589844,100
2020-10-19,11906.299805,11940.299805,11870.570313,11926.750000,11926.750000,100
2020-10-20,11924.780273,11997.570313,11892.669922,11955.870117,11955.870117,100
2020-10-21,12023.839844,12068.200195,11827.280273,11984.080078,11984.080078,100
2020-10-22,11942.910156,11989.500000,11881.450195,11954.610352,11954.610352,100
2020-10-23,12006.160156,12029.669922,11973.599609,11993.480469,11993.480469,100
2020-10-26,11994.469727,12008.639648,11774.259766,11827.379883,11827.379883,100
2020-10-27,11843.500000,11962.120117,11781.740234,11955.019531,11955.019531,100
2020-10-28,11988.769531,11990.540039,11753.589844,11791.120117,11791.120117,100
2020-10-29,11682.959961,11809.540039,11677.580078,11746.259766,11746.259766,100
2020-10-30,11764.719727,11826.919922,11618.150391,11720.759766,11720.759766,100
2020-11-02,11794.929688,11802.709961,11646.070313,11749.969727,11749.969727,100
2020-11-03,11816.429688,11910.969727,11811.769531,11888.129883,11888.129883,100
2020-11-04,11872.509766,12003.919922,11838.589844,11986.280273,11986.280273,100
2020-11-05,12116.559570,12202.480469,12098.830078,12196.059570,12196.059570,100
2020-11-06,12222.740234,12338.290039,12210.129883,12323.169922,12323.169922,100
2020-11-09,12436.389648,12527.580078,12420.019531,12515.790039,12515.790039,100
2020-11-10,12610.120117,12675.559570,12526.280273,12665.009766,12665.009766,100
2020-11-11,12713.459961,12803.269531,12621.200195,12789.089844,12789.089844,100
2020-11-12,12722.339844,12789.129883,12680.769531,12745.099609,12745.099609,100
2020-11-13,12726.370117,12792.400391,12672.469727,12784.269531,12784.269531,100
2020-11-14,null,null,null,null,null,null
2020-11-17,12956.540039,12973.280273,12860.139648,12932.700195,12932.700195,100
2020-11-18,12939.480469,13011.660156,12877.929688,13001.339844,13001.339844,100
2020-11-19,12931.370117,13038.320313,12817.910156,12839.330078,12839.330078,100
2020-11-20,12883.299805,12959.339844,12802.839844,12928.269531,12928.269531,100
2020-11-23,13006.269531,13042.959961,12914.410156,13003.389648,13003.389648,100
2020-11-24,13080.549805,13144.889648,13056.990234,13125.269531,13125.269531,100
2020-11-25,13193.990234,13214.719727,12907.700195,12929.679688,12929.679688,100
2020-11-26,12970.849609,13094.410156,12875.929688,13065.990234,13065.990234,100
2020-11-27,13091.790039,13125.379883,13011.790039,13050.610352,13050.610352,100
2020-12-01,13147.929688,13223.790039,13063.440430,13205.509766,13205.509766,100
2020-12-02,13234.540039,13235.320313,13097.530273,13225.929688,13225.929688,100
2020-12-03,13309.209961,13321.410156,13239.120117,13267.860352,13267.860352,100
2020-12-04,13289.179688,13403.000000,13277.419922,13386.969727,13386.969727,100
2020-12-07,13402.370117,13505.599609,13383.129883,13495.980469,13495.980469,100
2020-12-08,13544.839844,13572.059570,13433.459961,13526.339844,13526.339844,100
2020-12-09,13604.139648,13674.190430,13588.570313,13650.009766,13650.009766,100
2020-12-10,13620.709961,13632.469727,13518.480469,13611.820313,13611.820313,100
2020-12-11,13649.309570,13708.379883,13532.459961,13643.320313,13643.320313,100
2020-12-14,13698.519531,13729.000000,13617.599609,13691.910156,13691.910156,100
2020-12-15,13705.500000,13719.969727,13584.950195,13705.599609,13705.599609,100
2020-12-16,13795.370117,13833.589844,13752.440430,13825.339844,13825.339844,100
2020-12-17,13858.160156,13909.259766,13821.250000,13862.469727,13862.469727,100
2020-12-18,13904.019531,13904.030273,13777.860352,13888.049805,13888.049805,100
2020-12-21,13872.230469,13895.379883,13213.900391,13428.500000,13428.500000,100
2020-12-22,13404.679688,13605.309570,13266.559570,13580.769531,13580.769531,100
2020-12-23,13605.500000,13750.750000,13548.530273,13732.480469,13732.480469,100
2020-12-24,13824.230469,13890.570313,13763.769531,13870.750000,13870.750000,200
2020-12-28,13932.870117,14004.129883,13932.400391,13993.709961,13993.709961,100
2020-12-29,14037.440430,14085.320313,13970.240234,14046.410156,14046.410156,100
2020-12-30,14097.690430,14105.599609,13973.959961,14091.870117,14091.870117,100
2020-12-31,14096.400391,14132.919922,14056.669922,14100.469727,14100.469727,100
2021-01-01,null,null,null,null,null,null
2021-01-04,14225.719727,14294.839844,14099.450195,14282.519531,14282.519531,100
2021-01-05,14234.120117,14385.330078,14189.639648,14370.240234,14370.240234,100
2021-01-06,14422.580078,14422.580078,14213.129883,14326.629883,14326.629883,100
2021-01-07,14431.780273,14443.070313,14325.940430,14342.120117,14342.120117,100
2021-01-08,14448.780273,14570.309570,14432.820313,14553.650391,14553.650391,100
2021-01-11,14681.870117,14686.150391,14571.049805,14677.389648,14677.389648,100
2021-01-12,14676.120117,14772.740234,14630.799805,14746.389648,14746.389648,100
2021-01-13,14825.099609,14837.519531,14590.799805,14729.250000,14729.250000,100
2021-01-14,14722.349609,14777.839844,14642.309570,14760.700195,14760.700195,100
2021-01-15,14783.969727,14793.980469,14516.900391,14593.129883,14593.129883,100
2021-01-18,14600.740234,14612.040039,14367.929688,14417.099609,14417.099609,100
2021-01-19,14514.269531,14689.759766,14507.799805,14671.200195,14671.200195,100
2021-01-20,14710.610352,14813.139648,14670.660156,14792.509766,14792.509766,100
2021-01-21,14885.660156,14912.129883,14659.580078,14730.219727,14730.219727,100
2021-01-22,14738.080078,14775.009766,14511.820313,14524.200195,14524.200195,100
2021-01-25,14649.059570,14651.620117,14370.230469,14392.019531,14392.019531,100
2021-01-27,14407.950195,14408.389648,14086.809570,14126.450195,14126.450195,100
2021-01-28,13959.259766,14066.500000,13900.200195,13998.919922,13998.919922,100
2021-01-29,14158.169922,14158.990234,13757.509766,13797.780273,13797.780273,100
2021-02-01,13891.679688,14470.160156,13812.669922,14425.290039,14425.290039,100
2021-02-02,14601.929688,14855.599609,14601.780273,14793.379883,14793.379883,100
2021-02-03,14916.240234,15010.349609,14730.599609,14930.309570,14930.309570,100
2021-02-04,14933.940430,15065.870117,14882.299805,15049.540039,15049.540039,100
2021-02-05,15170.030273,15170.030273,15001.780273,15045.299805,15045.299805,100
2021-02-08,15165.230469,15276.610352,15165.230469,15242.129883,15242.129883,100
2021-02-09,15285.500000,15375.530273,15188.870117,15235.389648,15235.389648,100
2021-02-10,15257.120117,15296.870117,15112.599609,15250.809570,15250.809570,100
2021-02-11,15216.330078,15324.559570,15206.370117,15312.269531,15312.269531,100
2021-02-12,15344.099609,15378.599609,15221.160156,15301.469727,15301.469727,100
2021-02-15,15410.389648,15478.349609,15398.900391,15461.070313,15461.070313,100
2021-02-16,15532.580078,15573.280273,15385.639648,15462.269531,15462.269531,100
2021-02-17,15441.509766,15469.990234,15334.000000,15379.690430,15379.690430,100
2021-02-18,15446.780273,15446.780273,15267.580078,15304.709961,15304.709961,100
2021-02-19,15283.809570,15320.709961,15061.429688,15143.809570,15143.809570,100
2021-02-22,15150.480469,15177.429688,14804.370117,14844.320313,14844.320313,100
2021-02-23,14924.309570,15029.839844,14826.650391,14903.089844,14903.089844,100
2021-02-24,14933.919922,15176.490234,14865.629883,15153.519531,15153.519531,200
2021-02-25,15276.440430,15338.570313,15243.610352,15269.660156,15269.660156,100
2021-02-26,15047.530273,15105.019531,14657.160156,14723.980469,14723.980469,100
2021-03-01,14910.339844,14992.639648,14837.740234,14954.219727,14954.219727,100
2021-03-02,15074.839844,15168.080078,14964.429688,15127.040039,15127.040039,100
2021-03-03,15252.469727,15462.599609,15214.889648,15438.339844,15438.339844,100
2021-03-04,15263.030273,15413.370117,15202.129883,15301.230469,15301.230469,100
2021-03-05,15214.490234,15309.129883,15066.549805,15142.049805,15142.049805,100
2021-03-08,15230.370117,15313.759766,15124.570313,15157.200195,15157.200195,100
2021-03-09,15237.639648,15309.419922,15097.820313,15263.589844,15263.589844,100
2021-03-10,15376.839844,15385.870117,15274.129883,15350.059570,15350.059570,100
2021-03-12,15457.230469,15499.150391,15136.049805,15207.799805,15207.799805,100
2021-03-15,15217.669922,15231.019531,14918.849609,15104.650391,15104.650391,100
2021-03-16,15168.990234,15218.429688,15077.309570,15100.580078,15100.580078,100
2021-03-17,15117.450195,15134.839844,14867.910156,14891.179688,14891.179688,100
